:START_ID(Reach),:END_ID(Reach),:Type
170101040703,170101040704,Downstream
170101040704,170101040706,Downstream
170101040705,170101040708,Downstream
170101040706,170101040708,Downstream
170101040708,170101040711,Downstream
170101040709,170101040711,Downstream
170101040710,170101040711,Downstream
170101040711,170101040712,Downstream
170101050502,170101050505,Downstream
170101050503,170101050505,Downstream
170102131201,170102131202,Downstream
170102131202,170102131204,Downstream
170102131204,170102131310,Downstream
170102131308,170102131309,Downstream
170102131310,170102140206,Downstream
170102140101,170102140102,Downstream
170102140102,170102140103,Downstream
170102140103,170102140106,Downstream
170102140104,170102140106,Downstream
170102140105,170102140106,Downstream
170102140106,170102140206,Downstream
170102140201,170102140206,Downstream
170102140202,170102140206,Downstream
170102140203,170102140206,Downstream
170102140204,170102140206,Downstream
170102140205,170102140206,Downstream
170102140206,170102140302,Downstream
170102140301,170102140302,Downstream
170102140302,170102140305,Downstream
170102140303,170102140304,Downstream
170102140304,170102140305,Downstream
170102140305,170102140404,Downstream
170102140401,CLOSED BASIN,Downstream
170102080101,170102080102,Downstream
170102080102,170102080105,Downstream
170102080103,170102080105,Downstream
170102080104,170102080105,Downstream
170102080105,170102080108,Downstream
170102080106,170102080108,Downstream
170102080107,170102080108,Downstream
170102080108,170102080205,Downstream
170102080301,170102080501,Downstream
170102080302,170102080501,Downstream
170102080303,170102080501,Downstream
170102080304,170102080305,Downstream
170102080305,170102080501,Downstream
170102080306,170102080501,Downstream
170102080307,170102080501,Downstream
170102080308,170102080501,Downstream
170102080401,170102080501,Downstream
170102080402,170102080501,Downstream
170102080403,170102080501,Downstream
170102080404,170102080501,Downstream
170102080501,170102120301,Downstream
170102130602,170102130607,Downstream
170102130603,170102130607,Downstream
170102130604,170102130607,Downstream
170102130605,170102130607,Downstream
170102130606,170102130607,Downstream
170102130607,170102130902,Downstream
170102130701,170102130704,Downstream
170102130702,170102130704,Downstream
170102130703,170102130704,Downstream
170102130704,170102130905,Downstream
170102130801,170102130802,Downstream
170200022001,170200022004,Downstream
170200030101,170200030102,Downstream
170200030102,170200030104,Downstream
170200030104,170200030107,Downstream
170200030105,170200030107,Downstream
170200030106,170200030107,Downstream
170200030107,170200030110,Downstream
170200030108,170200030109,Downstream
170200030109,170200030110,Downstream
170200030110,170200030403,Downstream
170200030201,170200030202,Downstream
170200030202,170200030203,Downstream
170200030203,170200030206,Downstream
170200030204,170200030206,Downstream
170200030205,170200030206,Downstream
170200030206,170200030405,Downstream
170200030301,170200030304,Downstream
170200030302,170200030304,Downstream
170200030303,170200030304,Downstream
170200030304,170200030406,Downstream
170200030402,170200030403,Downstream
170200030403,170200030405,Downstream
170200030404,170200030405,Downstream
170200030405,170200030406,Downstream
170200030406,170200011304,Downstream
170102140402,170102140403,Downstream
170102140403,170102140404,Downstream
170102140404,170102140405,Downstream
170102140405,170102160201,Downstream
170102150104,170102150105,Downstream
170102150105,170102150108,Downstream
170102150106,170102150108,Downstream
170102150107,170102150108,Downstream
170102150108,170102150309,Downstream
170102150301,170102150309,Downstream
170102150302,170102150309,Downstream
170102150304,170102150309,Downstream
170102150305,170102150309,Downstream
170102150307,170102150309,Downstream
170102150309,170102150701,Downstream
170102150501,170102150502,Downstream
170102150502,170102150703,Downstream
170102150601,170102150603,Downstream
170102150702,170102150703,Downstream
170102150703,170102150704,Downstream
170102150704,170102150705,Downstream
170102150705,170102140405,Downstream
170103010101,170103010102,Downstream
170103010102,170103010104,Downstream
170103010103,170103010104,Downstream
170103010104,170103010401,Downstream
170103010201,170103010204,Downstream
170103010202,170103010204,Downstream
170103010203,170103010204,Downstream
170103010204,170103010401,Downstream
170103010301,170103010302,Downstream
170103010302,170103010403,Downstream
170103010401,170103010403,Downstream
170103010402,170103010403,Downstream
170103010403,170103010702,Downstream
170103010501,170103010502,Downstream
170103010502,170103010702,Downstream
170103010601,170103010602,Downstream
170103010602,170103010603,Downstream
170103010603,170103010604,Downstream
170103010604,170103010705,Downstream
170103010701,170103010702,Downstream
170103010702,170103010705,Downstream
170103010703,170103010705,Downstream
170103010704,170103010705,Downstream
170103010705,170103030103,Downstream
170103020101,170103020102,Downstream
170103020102,170103020301,Downstream
170103020103,170103020301,Downstream
170103020201,170103020202,Downstream
170103020202,170103020303,Downstream
170103020301,170103020303,Downstream
170103020302,170103020303,Downstream
170103020303,170103030103,Downstream
170103030101,170103030103,Downstream
170103030102,170103030103,Downstream
170103030103,170103030201,Downstream
170103030201,170103030202,Downstream
170103030202,170103030203,Downstream
170103030203,170103030406,Downstream
170103030301,170103030302,Downstream
170103030302,170103030406,Downstream
170103030402,170103030406,Downstream
170103030403,170103030406,Downstream
170103030404,170103030406,Downstream
170103030405,170103030406,Downstream
170103030406,170103050200,Downstream
170103040201,170103040203,Downstream
170103040202,170103040203,Downstream
170102040701,170102040703,Downstream
170102040702,170102040703,Downstream
170102040703,170102040707,Downstream
170102040704,170102040707,Downstream
170102040705,170102040707,Downstream
170102090207,170102090208,Downstream
170102090208,170102090210,Downstream
170102130802,170102130803,Downstream
170102130803,170102131003,Downstream
170102130901,170102130902,Downstream
170102130902,170102130904,Downstream
170102130903,170102130904,Downstream
170102130904,170102130905,Downstream
170102130905,170102131003,Downstream
170102131001,170102131002,Downstream
170102131002,170102131006,Downstream
170102131003,170102131006,Downstream
170102131004,170102131006,Downstream
170102131005,170102131006,Downstream
170102131006,170102131303,Downstream
170102131101,170102131102,Downstream
170102131102,170102131104,Downstream
170102131103,170102131104,Downstream
170103040203,170103040308,Downstream
170103040401,170103040402,Downstream
170103040402,170103040603,Downstream
170103040602,170103040603,Downstream
170103040603,170103040605,Downstream
170103040605,170103040608,Downstream
170103040606,170103040608,Downstream
170103040607,170103040608,Downstream
170103040608,170103040609,Downstream
170103040609,170103041104,Downstream
170103040804,170103041001,Downstream
170103041001,170103041005,Downstream
170103041002,170103041005,Downstream
170103041003,170103041005,Downstream
170103041004,170103041005,Downstream
170103041005,170103041104,Downstream
170103041101,170103041104,Downstream
170103041102,170103041104,Downstream
170103041103,170103041104,Downstream
170103041104,170103030406,Downstream
170103050101,170103050102,Downstream
170103050102,170103050200,Downstream
170103050200,170103050304,Downstream
170103050301,170103050304,Downstream
170103060102,170103060105,Downstream
170101011604,170101011605,Downstream
170101011702,170101011704,Downstream
170101011703,170101011704,Downstream
170101011704,170101011707,Downstream
170101011705,170101011707,Downstream
170102040707,170102040712,Downstream
170102040708,170102040712,Downstream
170102090303,170102090304,Downstream
170102090304,170102090306,Downstream
170102090305,170102090306,Downstream
170102090306,170102090504,Downstream
170102090401,170102090402,Downstream
170102090402,170102090403,Downstream
170102090403,170102090406,Downstream
170102090404,170102090406,Downstream
170102090405,170102090406,Downstream
170102090406,170102090509,Downstream
170102090501,170102090504,Downstream
170102090502,170102090503,Downstream
170102090503,170102090504,Downstream
170102090504,170102090505,Downstream
170102090505,170102090506,Downstream
170102131104,170102131306,Downstream
170102131301,170102131303,Downstream
170102131302,170102131303,Downstream
170102131303,170102131306,Downstream
170102131304,170102131305,Downstream
170102160101,170102160104,Downstream
170102160102,170102160104,Downstream
170102160103,170102160104,Downstream
170102160104,170102160203,Downstream
170102160202,170102160203,Downstream
170102160203,170102160207,Downstream
170102160204,170102160207,Downstream
170102160205,170102160206,Downstream
170102160206,170102160207,Downstream
170102160207,170102160301,Downstream
170102160301,170102160305,Downstream
170102160302,170102160303,Downstream
170102160303,170102160305,Downstream
170102160304,170102160305,Downstream
170102160305,170102160307,Downstream
170102160306,170102160307,Downstream
170102160307,170102160902,Downstream
170102160401,170102160402,Downstream
170102160402,170102160403,Downstream
170102160403,170102160904,Downstream
170102160901,170102160902,Downstream
170102160902,170102160904,Downstream
170102160904,170102160905,Downstream
