HUC_ID,name
100302010104,Lower South Fork Two Medicine River
100302010201,North Badger Creek
100302010601,Middle Fork Birch Creek
100302010602,South Fork Birch Creek
100302010603,North Fork Birch Creek
100302020101,North Fork Cut Bank Creek
100301040101,Open Creek
100301040102,Lick Creek
100301040103,Headwaters North Fork Sun River
100301040106,Rock Creek
100301040109,Moose Creek
170102100107,Lower Stillwater Lake-Stillwater River
170102100201,Alder Creek
170102100202,Gregg Creek
170102100203,Upper Good Creek
170102100204,Lower Good Creek
170102100301,Squaw Meadows Creek
170102100302,Upper Griffin Creek
170102100303,Sheppard Creek
170102100304,Lowere Griffin Creek
170102100305,Upper Logan Creek
170102100306,Middle Logan Creek
170200021401,McFarlane Creek
170200021402,Headwaters Burrell Creek
170200021403,Gloucester Creek
170200021404,Upper Burrell Creek
170200021406,Middle Burrell Creek
170200021408,St. Annes Creek
170200021501,Headwaters Granby River
170200021604,Morrell Creek
170101011203,Warland Creek
170101011204,Barron Creek
170101011205,Cripple Horse Creek
170101011206,Jackson Creek
170101011207,Canyon Creek
170101011208,Little Jackson Creek-Lake Koocanusa
170101011209,Dunn Creek
170101011210,Rainy Creek
170101011211,Mitchell Creek-Kootenai River
170101011301,Upper Libby Creek
170101011302,Cowell Creek-Swamp Creek
170101011303,Granite Creek
170101011304,Big Cherry Creek
170101011305,Lower Libby Creek
170101011401,East Fork Pipe Creek
170101011402,Upper Pipe Creek
170101011403,Lower Pipe Creek
170101011501,Flower Creek
170102100307,Evers Creek
170102100308,Lower Logan Creek
170102100401,Tobie Creek-Stillwater River
170102100402,Lost Creek
170102100403,Beaver Creek-Stillwater River
170102100501,West Fork Swift Creek
170102100502,East Fork Swift Creek
170102100503,Antice Creek-Swift Creek
170102100504,Lazy Creek
170102100505,Hemlock Creek-Swift Creek
170101011502,Parmenter Creek
170101011503,Bobtail Creek
170101011504,Quartz Creek
170101011505,Cedar Creek-Kootenai River
170101011601,Ross Creek
170101011602,Stanley Creek
170101011603,Upper Lake Creek
170101011605,Lower Lake Creek
170101011701,O'Brien Creek
170101011707,Brush Creek- Kootenai River
170101020101,Headwaters Pleasant Valley Fisher River
170101020102,Island Creek
170101020103,Pleasant Valley Creek
170101020104,Pearson Reservoir-Pleasant Valley Fisher River
170101020105,Barnum Creek-Pleasant Valley Fisher River
170101020106,Elk Creek
170101020107,McGinnis Creek
170101020108,Loon Lake-Pleasant Valley Fisher River
170101020201,East Fisher Creek
170101020202,Silver Butte Fisher River
170101020301,Weigel Creek
170101020302,Upper Wolf Creek
170102100506,Whitefish Lake
170102100507,Haskill Creek
170102100508,Whitefish River-Whitefish
170102100509,Whitefish River-Motichka Creek
170101020303,Dry Fork Creek
170101020304,Little Wolf Creek
170101020305,Middle Wolf Creek
170101020306,Lower Wolf Creek
170101020401,West Fisher Creek
170101020402,Upper Fisher River
170101020403,McKillop Creek
170101020404,Cow Creek
170101020405,Middle Fisher River
170101020406,Lower Fisher River
170101030101,Basin Creek
170101030305,South Fork Yaak River
170101030306,Vinal Creek-Yaak River
170101030401,Pete Creek
170101030402,Spread Creek
170101030404,Meadow Creek
170101030405,Pheasant Creek-Yaak River
170101030501,Burnt Creek
170101030502,Independence Creek-Yaak River
170101030503,Upper Seventeenmile Creek
170101030504,Lower Seventeenmile Creek
170101030505,Kilbrennan Creek-Yaak River
170101040201,Pine Creek
170102110203,Condon Creek
170102110204,Jim Creek
170102110206,Lion Creek
170102110207,Piper Creek-Swan River
170102110301,Cedar Creek
170102110302,Van Lake-Swan RIver
170102110303,Goat Creek
170102110304,Woodward Creek
170102110305,Soup Creek
170102110306,Lost Creek
170102110307,Cilly Creek-Clearwater River
170102110308,Porcupine Creek-Swan River
170102110401,Swan Lake
170102110402,Town of Bigfork-Swan River
170102120101,Little Bitterroot Lake
170102120102,Sickler Creek-Little Bitterroot River
170102120103,Little Meadow Creek
170102120104,Hubbart Reservoir-Little Bitterroot River
170102120105,Mill Creek
170102120106,Mill Pocket Creek-Little Bitterroot River
170102120201,Cromwell Creek
170102120202,Big Draw
170102120203,Upper Sullivan Creek
170102120204,Lower Sullivan Creek
170102120301,Weythman Gulch-Flathead River
170102120302,Upper White Earth Creek
170102120303,Lower White Earth Creek
170102060310,Tuchuck Creek
170102060311,Trail Creek
170102060402,Kintla Lake
170102060403,Tepee Creek
170102060404,Shorty Creek
170102060405,Upper Whale Creek
170102060406,Lower Whale Creek
170102120304,Valley View Hills
170102120305,Buffalo Bridge-Flathead River
170102120401,Hot Springs Creek
170102120402,Garden Creek
170102120403,Dry Fork Creek
170102120404,Warm Springs Creek
170102120405,Garceau Gulch
170102120406,Wilks Gulch-Little Bitterroot River
170102120407,Big Gulch-Little Bitterroot River
170102120602,Mud Creek
170601090101,Willow Creek
170102060407,Moose Creek
170102060408,Red Meadow Creek
170102060409,Akokala Creek
170102060410,Bowman Creek
170102060411,Hay Creek
170102060412,Fork Creek-North Fork Flathead River
170102060501,Quartz Lake
170102060502,Quartz Creek
170102060503,Logging Creek
170102060504,South Fork Coal Creek
170102060505,Upper Coal Creek
170102060506,Cyclone Creek
170102120603,West Miller Coulee
170102120604,Lower Crow Creek
170102120605,The Oxbow-Flathead River
170601080601,Upper Hog Canyon Creek
170601090103,Spring Creek
170601090104,Town of Seabury-Pine Creek
170601090105,Cabbage Creek
170601090106,Town of Donahue-Pine Creek
170601090107,North Pine Creek
170601090108,Squaw Creek-Pine Creek
170601090109,Thorn Creek
170601090110,Willow Creek-Pine Creek
170601090201,Headwaters Rock Creek
170601090202,Sanders Creek
170601090203,Buckeye Creek-Rock Creek
170601090301,Upper Pleasant Valley Creek
170601090303,Upper Cottonwood Creek
170101010101,Mount Mike-Bull River
170101010102,Headwaters Bull River
170101010103,Mount Herchmer-Bull River
170101010104,Norboe Creek-Bull River
170101010105,Headwaters Quinn (Queen) Creek
170101010106,Outlet Quinn (Queen) Creek
170101010107,Burns Creek-Bull River
170101010201,Upper Galbraith Creek
170101010202,Summer Creek
170101010203,North Galbraith Creek
170101010204,Tanglefoot Creek
170101010205,Lower Galbraith Creek
170101010301,Mount Kuleski-Sulphur Creek
170101010302,Sulphur Creek
170101010303,Van Creek
170101010304,Dibble Creek
170101010305,Iron Creek
170101010306,Lime Creek-Bull River
170101010307,Outlet Bull River
170101010401,Haha Creek
170101010402,Plumbob Creek
170101010403,Upper Sand Creek
170101010404,Little Sand Creek
170101010405,Lower Sand Creek
170101010406,Kikomun Creek
170101010407,Suzanne Creek-Kootenay River
170101010501,Headwaters Gold Creek
170101010502,Upper Tepee Creek
170102060507,Lower Coal Creek
170102060508,Anaconda Creek
170102060509,Winona Ridge-North Fork Flathead River
170102060601,Dutch Creek
170102060602,Camas Creek
170102060603,Hallowat Creek
170102060604,Upper Big Creek
170102060605,Lower Big Creek
170102120804,Cottonwood Creek
170102120805,Camas Praire Basin
170102120806,Upper Camas Creek
170102130101,McGregor Creek
170102130102,Thompson Lakes-Thompson River
170102130103,Murr Creek
170102130104,Lazier Creek
170102130105,Twin Lakes Creek-Thompson River
170102130201,Big Rock Creek
170200021801,Sandner Creek
170200021802,Texas Creek
170200021803,Upper McRae Creek
170200021804,Lower McRae Creek
170200021805,Sutherland Creek
170101010503,Lower Tepee Creek
170101010504,Upper Gold Creek
170101010505,170101010505
170101010507,Caven Creek
170101010508,Middle Gold Creek
170101010509,Lower Gold Creek
170101010601,170101010601-Lake Koocanusa
170101010602,Englishman Creek-Lake Koocanusa
170101010603,Reserve Creek
170101030301,Norge Creek-Yahk River
170101030302,North Gilnockie Creek
170101030303,Gilnockie Creek
170101040801,Mallandaine Creek
170101040802,Kamma Creek
170101040803,Kuttat Creek-Goat River
170101040804,Skelly Creek
170101040805,Kianuko Creek
170101040806,Leadville Creek
170101040807,Cameron Creek-Goat River
170101040901,Kid Creek
170101040902,Headwaters Kitchener Creek
170101040903,Outlet Kitchener Creek
170101040904,Arrow Creek
170101040905,Crackerjack Creek-Goat River
170101040906,Dodds Creek-Goat River
170101041001,Bayonne Creek
170101041002,Upper Summit Creek
170101041003,Blazed Creek
170101041004,Middle Summit Creek
170101041005,Lower Summit Creek
170101041101,French Slough
170101041102,Buckworth Creek
170101041103,Upper Corn Creek
170101041104,Lower Corn Creek
170101041105,Duck Creek
170101041106,Duck Lake
170101041107,Boulder Creek
170101041108,Leach Lake-Kootenay River
170101041201,Headwaters Cultus Creek
170101041202,Laib Creek
170101041203,Outlet Cultus Creek
170101041301,Kutetl Creek
170101041302,Seeman Creek
170101041303,Headwaters Midge Creek
170101041304,Outlet Midge Creek
170101041401,Pinnacle Creek
170101041402,Headwaters Fry Creek
170101041403,Gillis Creek
170101041404,Pork Creek
170101041405,Upper Carney Creek
170101041406,Eagle Nest Lake
170101041407,Greasy Rocks Creek
170101041408,Lillian Creek
170101041409,Middle Carney Creek
170101041410,Lower Carney Creek
170101041411,Outlet Fry Creek
170101041501,Upper Kaslo River
170101041502,Upper Keen Creek
170101041503,Middle Keen Creek
170101041504,Lower Keen Creek
170101041505,Middle Kaslo River
170101041506,Lower Kaslo River
170101041601,Davis Creek
170101041602,Schroeder Creek
170101041603,Campbell Creek
170101041604,Powder Creek
170101041605,Bernard Creek
170101041606,Lendrum Creek
170101041607,Woodbury Creek
170101041608,Coffee Creek
170101041609,Queens Creek-Kootenay Lake
170101041701,Shaw Creek
170101041702,Headwaters Next Creek
170101041703,Outlet Next Creek
170101041704,Sanca Creek
170101041705,Akokli Creek
170101041706,Lockhart Creek
170101041707,La France Creek
170101041708,Gray Creek
170101041709,Headwaters Crawford Creek
170101041710,Outlet Crawford Creek
170101041711,Irvine Creek-Kootenay Lake
170101041801,Harrop Creek
170101041802,Kokanee Creek
170101041803,Lasca Creek
170101041804,Duhamel Creek
170101041805,Five Mile Creek
170101041806,Cottonwood Creek
170101041808,Sproule Creek
170101041809,Falls Creek
170101041810,Smallwood Creek-Kootenay River
170101041901,Rover Creek
170102060606,Canyon Creek
170102060607,Deep Creek-North Fork Flathead River
170102070101,Strawberry Creek
170102070102,Trail Creek
170102070103,Bowl Creek
170102070104,Cox Creek
170102070105,Schafer Creek
170102070106,Dolly Varden Creek
170102070107,Clack Creek Middle Fork Flathead River
170102070201,Morrison Creek
170102070202,Lake Creek-Middle Fork Flathead River
170102070203,Granite Creek
170102070204,Twentyfivemile Creek
170102130202,Meadow Creek
170102130203,Chippy Creek
170102130204,Bear Creek
170102130205,Big Prairie Creek-Thompson River
170102130301,Upper Little Thompson River
170102130302,McGinnis Creek
170102130303,Middle Little Thompson River
170102130304,Mudd Creek
170102130305,Lower Little Thompson River
170102130401,Radio Creek
170102130402,Upper Fishtrap Creek
170102130403,West Fork Fishtrap Creek
170101041902,Glade Creek
170101041903,McPhee Creek
170101041904,Little McPhee Creek-Kootenay River
170101050101,North Moyie Creek-Moyie River
170101050102,Ridgeway Creek
170101050103,Wuho Creek
170101050104,Palmer Bar Creek
170101050105,Semlin Creek
170101050202,170101050202
170101050205,Hawkins Creek
170101050301,Peavine Creek
170101050302,Lamb Creek
170101050303,Sundown Creek
170101050304,Farrell Creek-Moyie River
170101050305,Irishman Creek
170101050306,Stone Creek-Moyie River
170101050307,Englishman Creek
170101050308,Christopher Creek
170101050402,Little Moyie River
170101060101,Cadorna Creek
170101060102,Headwaters Elk River
170101060103,Aldridge Creek
170101060104,Bleasdell Creek-Elk River
170101060105,Quarrie Creek
170101060106,Forsyth Creek
170101060107,Miller Creek-Elk River
170101060201,Henretta Creek
170101060202,Headwaters Fording River
170101060203,Kilmarnock Creek
170101060204,Clode Creek-Fording River
170101060205,Chauncey Creek
170101060206,Ewin Creek
170101060207,Swift Creek-Fording River
170101060301,South Line Creek
170101060302,Line Creek
170101060303,Outlet Fording River
170101060401,Bingay Creek
170101060402,Crossing Creek
170101060403,Lowe Creek-Elk River
170101060404,Boivin Creek
170101060405,Weigert Creek
170101060406,BrÃ»lÃ© Creek
170101060407,Fording Mountain-Elk River
170101060501,Andy Good Creek
170101060502,Headwaters Michel Creek
170101060503,Upper Michel Creek
170101060504,Marten Creek
170101060505,Leach Creek
170101060506,Headwaters Alexander Creek
170101060507,Outlet Alexander Creek
170101060508,Lower Michel Creek
170101060509,Erickson Creek
170101060510,Outlet Michel Creek
170101060601,Harmer Creek
170101060602,Grave Creek
170101060603,Headwaters Cummings Creek
170101060604,Outlet Cummings Creek
170101060605,Dalzell Creek-Elk River
170101060701,Bluebird Creek
170101060702,Weasle Creek
170101060703,Rabbit Creek
170101060704,Desolation Creek
170101060706,Upper Wigwam Creek
170101060707,Bighorn Creek
170101060708,Middle Wigwam Creek
170101060709,Upper Lodgepole Creek
170101060710,Lower Lodgepole Creek
170101060711,Lower Wigwam Creek
170101060801,Lladnar Creek
170101060802,McCool Creek-Elk River
170101060803,Hartley Creek-Elk River
170101060804,Coal Creek
170101060805,Fairy Creek-Elk River
170101060806,Lizard Creek
170101060807,Morrissey Creek
170101060808,Cokato Creek-Elk River
170101060809,Raymond Creek-Elk River
170102060101,McEvoy Creek
170102060102,Flathead Ridge-Flathead River
170102060103,McLatchie Creek-Flathead River
170102060104,Packhorse Creek-Flathead River
170102070205,Long Creek
170102070206,Cy Creek-Middle Fork Flathead River
170102070207,Dirtyface Creek-Middle Fork Flathead River
170102070301,Bear Creek
170102070302,Essex Creek-Middle Fork Flathead River
170102070303,Ole Creek
170102070304,Park Creek
170102070305,Dickey Creek-Middle Fork Flathead River
170102070306,Coal Creek
170102070307,Stanton Creek-Middle Fork Flathead River
170102070401,Upper Nyack Creek
170102070402,Lower Nyack Creek
170102070403,Harrison Creek
170102130404,Lower Fishtrap Creek
170102130405,West Fork Thompson River
170102130406,Calico Creek-Thompson River
170102130407,Goat Creek-Thompson River
170102130501,McLaughlin Creek
170102130502,Henry Creek
170102130504,Boyer Creek
170102130505,Miller Creek
170102060105,Harvey Creek
170102060106,Cate Creek-Flathead River
170102060201,Middlepass Creek
170102060202,Commerce Creek
170102060203,Leslie Creek
170102060204,Cabin Creek
170102060205,Howell Creek
